,Filename,text,language
0,tel_0981.wav,dinner ke jawab Anu ka 2 ko Dhanu,Telegu
0,tel_0982.wav,wicked Mandi ka Mubarak Ho Karam,Telegu
0,tel_0983.wav,Prati Samsaram utsavalu Gangadhar bataiye,Telegu
0,tel_0984.wav,prajalaku sambandhinchina service Loni Vidyut dwara Ne Jadu Tona,Telegu
0,tel_0985.wav,parigi Rangareddy Andhra Pradesh rashtram Loni Rangareddy Jilla mandalam,Telegu
0,tel_0986.wav,Vikarabad Andhra Pradesh rashtram Loni Rangareddy Jilla Mandalam Mario Kala,Telegu
0,tel_0987.wav,Hyderabad Neeche Tandur Vellore road to Mayuri Marg amloh,Telegu
0,tel_0988.wav,dooma Andhra Pradesh rashtram Loni Rangareddy Jilla mandalam,Telegu
0,tel_0989.wav,nakhun vargikaran Jaise vidhanam bagheli Yadav,Telegu
0,tel_0990.wav,Ghantasala Venkateswara Rao suprasiddha Telugu cinema gayakudu sangeet Aadarsh Kullu,Telegu
0,tel_0991.wav,Wikipedia ko sambandh in China Sunday holiday Sahayak kendram Lo had gande,Telegu
0,tel_0992.wav,chair Bali cinemavilla gurinchi samuday Jordan De,Telegu
0,tel_0993.wav,Vijayawada Andhra Pradesh rashtram Lo mudava Nagaram,Telegu
0,tel_0994.wav,Nagaram Andhra Costa prantham Lo Prasiddhi Vyapar Kendra,Telegu
0,tel_0995.wav,Vijayawada Ani Peru Ravan ka Kada Vandi,Telegu
0,tel_0996.wav,Road 2 Railway Marg dwara Vijayawada Nagaram,Telegu
0,tel_0997.wav,Vijayawada Andhra Pradesh Loni rajkiy Peru samskrutika Kendra mein,Telegu
0,tel_0998.wav,Visakhapatnam Bharata Desam Loni Andhra Pradesh rashtram Loni pramuka Nagaram,Telegu
0,tel_0999.wav,Visakhapatnam Andhra Pradesh rashtram Loni Visakhapatnam Jilla kutchina mandalam,Telegu
0,tel_1000.wav,hi Gramin ki naluvaipula visheshan chappu ko Vachan,Telegu
